Art.code;Omschrijving;Brutoprijs;Korting;Nettoprijs;Per;Eenheid;Groepcode;Art.Fab.;Fabrikant;Type rooster;Breedte
579825;AFDICHTINGSBAND ZWALUW PE SUPER WIT  3X9MM 100MTR ZELFKLEVEND;14.87;;8.92;1;st;752;31070147;DEN BRAVEN;;
579826;AFDICHTINGSBAND ZWALUW PE SUPER GRIJS  3X9MM 100MTR ZELFKLEVEND;14.87;;8.92;1;st;752;31070148;DEN BRAVEN;;
579827;AFDICHTINGSBAND ZWALUW PE SUPER WIT  4X9MM 100MTR ZELFKLEVEND;15.86;;9.52;1;st;752;31070149;DEN BRAVEN;;
579828;AFDICHTINGSBAND ZWALUW PE SUPER GRIJS  4X9MM 100MTR ZELFKLEVEND;15.86;;9.52;1;st;752;31070150;DEN BRAVEN;;
599991;MEERPUNTSSLUITING NEMEF CILINDERBEDIEND  5040 DM55 PC72 2090MM DR1+3/2+4 SKG***;119.35;;59.67;1;st;111;A000308697;ASSA ABLOY;;
599995;MEERPUNTSSLUITING NEMEF CILINDERBEDIEND  5040 DM55 PC72 1772MM DR1+3/2+4 SKG***;122.06;;61.03;1;st;111;A000308694;ASSA ABLOY;;
600001;MEERPUNTSSLUITING NEMEF KRUKBEDIEND  5060 DM55 PC72 2090MM DR1+3/2+4 SKG***;121.12;;60.56;1;st;111;A000326382;ASSA ABLOY;;
600003;MEERPUNTSSLUITING NEMEF KRUKBEDIEND  5060 DM55 PC72 1772MM DR1+3/2+4 SKG***;115.63;;57.81;1;st;111;A000326392;ASSA ABLOY;;
600004;MEERPUNTSLUITING BUVA KRUKBED. SKG***  6220K-R DM55 PC72 1772MM 2+4;40.40;;40.40;1;st;111;600004;BURGHOUWT;;
600005;MEERPUNTSSLUITING NEMEF KRUKBEDIEND  4916 DM65 PC72 1700MM DR1+3/2+4 SKG***;160.90;;80.45;1;st;111;A000307699;ASSA ABLOY;;
600006;VEILIGHEIDSBIJZETSLUITKOM NEMEF  VS5006 SKG*** SET 2 STUKS;22.71;;11.35;1;st;122;A000323668;ASSA ABLOY;;
600007;VEILIGHEIDSBIJZETSLUITKOM NEMEF  VS5005 SKG*** SET 2 STUKS;16.19;;8.09;1;st;122;A000127032;ASSA ABLOY;;
600008;MEERPUNTSSLUITING NEMEF SLEUTELBEDIEND  4923/02 DM65 PC72 1700XU24 LS/RS SKG***;200.77;;100.39;1;st;111;9492302653;ASSA ABLOY;;
600009;MEERPUNTSSLUITING NEMEF SLEUTELBEDIEND  4923/11 DM55 PC72 1950XU20 LS/RS SKG***;203.69;;101.84;1;st;111;A000307530;ASSA ABLOY;;
600010;MEERPUNTSSLUITING NEMEF SLEUTELBEDIEND  4923/11 DM65 PC72 1950XU20 LS/RS SKG***;203.69;;101.84;1;st;111;A000307534;ASSA ABLOY;;
600011;MEERPUNTSSLUITING NEMEF SLEUTELBEDIEND  4923/12 DM55 PC72 1700XU20 LS/RS SKG***;200.77;;100.39;1;st;111;9492312553;ASSA ABLOY;;
600012;MEERPUNTSSLUITING NEMEF SLEUTELBEDIEND  4923/12 DM65 PC72 1700XU20 LS/RS SKG***;203.69;;101.84;1;st;111;A000307535;ASSA ABLOY;;
600013;MEERPUNTSSLUITING NEMEF KRUKBEDIEND  4926/01 DM65 PC72 1950XU24 LS/RS SKG***;140.86;;70.43;1;st;111;A000307540;ASSA ABLOY;;
600014;MEERPUNTSSLUITING NEMEF KRUKBEDIEND  4926/02 DM65 PC72 1700XU24 LS/RS SKG***;188.82;;94.41;1;st;111;A000307541;ASSA ABLOY;;
600015;MEERPUNTSSLUITING NEMEF KRUKBEDIEND  4926/11 DM55 PC72 1950XU20 LS/RS SKG***;188.82;;94.41;1;st;111;A000307538;ASSA ABLOY;;
600016;MEERPUNTSSLUITING NEMEF KRUKBEDIEND  4926/11 DM65 PC72 1950XU20 LS/RS SKG***;188.82;;94.41;1;st;111;A000307542;ASSA ABLOY;;
600017;MEERPUNTSSLUITING NEMEF KRUKBEDIEND  4926/12 DM55 PC72 1700XU20 LS/RS SKG***;188.82;;94.41;1;st;111;A000307539;ASSA ABLOY;;
600018;MEERPUNTSSLUITING NEMEF KRUKBEDIEND  4926/12 DM65 PC72 1700XU20 LS/RS SKG***;188.82;;94.41;1;st;111;A000307543;ASSA ABLOY;;
600019;BIJZETSLUITPLAAT NEMEF AFGEROND  P5115 VERSTELBAAR TBV4900/5000;21.20;;9.75;1;st;126;9511590030;ASSA ABLOY;;
637024;BODENSCHWELLE BKV EIFEL TB65  LÄNGE 6 METER 549274;21.49;;21.49;1;st;7141;637024;BURGHOUWT;;
708722;FLEX. BUIS ALUM. Z/GASKEUR  100MM - L=10MTR;49.94;;34.96;1;st;71611;708722;BURGHOUWT;;
708728;FLEXIBELE SLANG ALUMINIUM  Ø125MM 10MTR;46.03;;32.22;1;st;71611;708728;BURGHOUWT;;
708729;FLEXIBELE SLANG ALUMINIUM  Ø150MM 10MTR;58.42;;40.89;1;st;71611;708729;BURGHOUWT;;
708730;SLANGKLEM TBV FLEXIBELE AFVOERBUIS  50X165MM;4.36;;3.05;1;st;71611;708730;BURGHOUWT;;
708735;FLEXIBELE AFVOERSLANG PVC  127MM 15MTR;79.62;;55.73;1;st;71611;708735;BURGHOUWT;;
875001;TEFLON PTFE TAPE GASTEC GRIFFON  12MMX12MTR;3.36;;2.02;1;st;725;875001;BURGHOUWT;;
882410;DEURBALKHAAK OPEN MODEL VERZINKT  MAX 55X75MM;428.00;;278.00;100;st;1124;71490.0020;BODEGRAVEN;;
882411;DEURBALKHAAK DICHT MODEL VERZINKT  MAX 55X75MM;533.00;;346.00;100;st;1124;71491.0020;BODEGRAVEN;;
900100;DUBBELE CILINDER MAUER SP SKG**  30/30 SERVICE;15.75;;11.81;1;st;133;900100;BURGHOUWT;;
900105;DUBBELE CILINDER MAUER SP SKG**  35/30 SERVICE;16.48;;12.36;1;st;133;900105;BURGHOUWT;;
900110;DUBBELE CILINDER MAUER SP SKG**  40/30 SERVICE;16.95;;12.71;1;st;133;900110;BURGHOUWT;;
900115;DUBBELE CILINDER MAUER SP SKG**  45/30 SERVICE;17.95;;13.46;1;st;133;900115;BURGHOUWT;;
900120;DUBBELE CILINDER MAUER SP SKG**  50/30 SERVICE;18.83;;14.12;1;st;133;900120;BURGHOUWT;;
900125;DUBBELE CILINDER MAUER SP SKG**  55/30 SERVICE;19.91;;14.93;1;st;133;900125;BURGHOUWT;;
900130;DUBBELE CILINDER MAUER SP SKG**  60/30 SERVICE;21.16;;15.87;1;st;133;900130;BURGHOUWT;;
900131;DUBBELE CILINDER MAUER SP SKG**  65/30 SERVICE;27.40;;20.55;1;st;133;900131;BURGHOUWT;;
900135;DUBBELE CILINDER MAUER SP SKG**  70/30 SERVICE;24.99;;18.74;1;st;133;900135;BURGHOUWT;;
900140;DUBBELE CILINDER MAUER SP SKG**  40/35 SERVICE;17.95;;13.46;1;st;133;900140;BURGHOUWT;;
900141;DUBBELE CILINDER MAUER SP SKG**  45/35 SERVICE;18.83;;14.12;1;st;133;900141;BURGHOUWT;;
900142;DUBBELE CILINDER MAUER SP SKG**  35/35 SERVICE;16.95;;12.71;1;st;133;900142;BURGHOUWT;;
900143;KNOPCILINDER MAUER SP SKG**  35/35 KNOPZIJDE RONDE KNOP SERVICE;21.09;;15.82;1;st;133;900143;BURGHOUWT;;
900144;DUBBELE CILINDER MAUER SP SKG**  55/50 SERVICE;28.42;;21.31;1;st;133;900144;BURGHOUWT;;
900145;DUBBELE CILINDER MAUER SP SKG**  50/35 SERVICE;19.91;;14.93;1;st;133;900145;BURGHOUWT;;
900150;DUBBELE CILINDER MAUER SP SKG**  55/35 SERVICE;29.11;;21.83;1;st;133;900150;BURGHOUWT;;
900155;DUBBELE CILINDER MAUER SP SKG**  40/40 SERVICE;18.83;;14.12;1;st;133;900155;BURGHOUWT;;
900160;DUBBELE CILINDER MAUER SP SKG**  45/40 SERVICE;19.91;;14.93;1;st;133;900160;BURGHOUWT;;
900165;DUBBELE CILINDER MAUER SP SKG**  50/40 SERVICE;21.15;;15.86;1;st;133;900165;BURGHOUWT;;
900170;DUBBELE CILINDER MAUER SP SKG**  55/40 SERVICE;22.64;;16.98;1;st;133;900170;BURGHOUWT;;
900171;DUBBELE CILINDER MAUER SP SKG**  60/45 SERVICE;26.87;;20.15;1;st;133;900171;BURGHOUWT;;
900172;DUBBELE CILINDER MAUER SP SKG**  55/45 SERVICE;20.38;;15.28;1;st;133;900172;BURGHOUWT;;
900173;DUBBELE CILINDER MAUER SP SKG**  40/65 SERVICE;23.15;;17.36;1;st;133;900173;BURGHOUWT;;
900174;DUBBELE CILINDER MAUER SP SKG**  55/55 SERVICE;31.31;;23.48;1;st;133;900174;BURGHOUWT;;
900175;DUBBELE CILINDER MAUER SP SKG**  45/45 SERVICE;21.15;;15.86;1;st;133;900175;BURGHOUWT;;
900180;DUBBELE CILINDER MAUER SP SKG**  50/45 SERVICE;21.15;;15.86;1;st;133;900180;BURGHOUWT;;
900184;DUBBELE CILINDER MAUER SP SKG**  60/40 SERVICE;26.66;;19.99;1;st;133;900184;BURGHOUWT;;
900185;DUBBELE CILINDER MAUER SP SKG**  50/50 SERVICE;19.44;;14.58;1;st;133;900185;BURGHOUWT;;
900190;DUBBELE CILINDER MAUER SP SKG**  65/45 SERVICE;24.52;;18.39;1;st;133;900190;BURGHOUWT;;
900212;ENKELE CILINDER MAUER SP SKG**  30/10 SERVICE;14.30;;10.72;1;st;132;900212;BURGHOUWT;;
900213;ENKELE CILINDER MAUER SP SKG**  35/10 SERVICE;18.83;;14.12;1;st;132;900213;BURGHOUWT;;
900214;ENKELE CILINDER MAUER SP SKG**  40/10 SERVICE;16.26;;12.19;1;st;132;900214;BURGHOUWT;;
900215;ENKELE CILINDER MAUER SP SKG**  45/10 SERVICE;11.49;;8.62;1;st;132;900215;BURGHOUWT;;
900218;ENKELE CILINDER MAUER SP SKG**  50/10 SERVICE;12.63;;9.47;1;st;132;900218;BURGHOUWT;;
900225;ENKELE CILINDER MAUER SP SKG**  55/10 SERVICE;14.81;;11.11;1;st;132;900225;BURGHOUWT;;
900230;ENKELE CILINDER MAUER SP SKG**  60/10 SERVICE;23.56;;17.67;1;st;132;900230;BURGHOUWT;;
900231;ENKELE CILINDER MAUER SP SKG**  65/10 SERVICE;26.87;;20.15;1;st;132;900231;BURGHOUWT;;
900235;ENKELE CILINDER MAUER SP SKG**  70/10 SERVICE;29.46;;22.09;1;st;132;900235;BURGHOUWT;;
900300;KNOPCILINDER MAUER SP SKG**  30/30 KNOPZIJDE RONDE KNOP SERVICE;19.87;;14.90;1;st;131;900300;BURGHOUWT;;
900305;KNOPCILINDER MAUER SP SKG**  45/30 KNOPZIJDE RONDE KNOP SERVICE;22.09;;16.57;1;st;131;900305;BURGHOUWT;;
900310;KNOPCILINDER MAUER SP SKG**  40/40 KNOPZIJDE RONDE KNOP SERVICE;22.93;;17.20;1;st;131;900310;BURGHOUWT;;
900315;KNOPCILINDER MAUER SP SKG**  45/40 KNOPZIJDE RONDE KNOP SERVICE;24.03;;18.02;1;st;131;900315;BURGHOUWT;;
900320;KNOPCILINDER MAUER SP SKG**  50/40 KNOPZIJDE RONDE KNOP SERVICE;25.24;;18.93;1;st;131;900320;BURGHOUWT;;
900321;KNOPCILINDER MAUER SP SKG**  RONDE KNOP 40/60 KNOPZIJDE SERVICE;33.15;;24.86;1;st;131;900321;BURGHOUWT;;
900322;KNOPCILINDER MAUER SP SKG**  RONDE KNOP 60/40 KNOPZIJDE SERVICE;33.15;;24.86;1;st;131;900322;BURGHOUWT;;
900325;KNOPCILINDER MAUER SP SKG**  55/40 KNOPZIJDE RONDE KNOP SERVICE;43.51;;32.64;1;st;131;900325;BURGHOUWT;;
900326;KNOPCILINDER MAUER SP SKG**  65/40 KNOPZIJDE RONDE KNOP SERVICE;34.99;;26.24;1;st;131;900326;BURGHOUWT;;
900330;KNOPCILINDER MAUER SP SKG**  30/45 KNOPZIJDE RONDE KNOP SERVICE;22.09;;16.57;1;st;131;900330;BURGHOUWT;;
900335;KNOPCILINDER MAUER SP SKG**  45/45 KNOPZIJDE RONDE KNOP SERVICE;25.23;;18.92;1;st;131;900335;BURGHOUWT;;
900340;KNOPCILINDER MAUER SP SKG**  50/45 KNOPZIJDE RONDE KNOP SERVICE;26.70;;20.02;1;st;131;900340;BURGHOUWT;;
900341;KNOPCILINDER MAUER SP SKG**  55/45 KNOPZIJDE RONDE KNOP SERVICE;19.44;;14.58;1;st;131;900341;BURGHOUWT;;
900345;KNOPCILINDER MAUER SP SKG**  40/50 KNOPZIJDE RONDE KNOP SERVICE;41.02;;30.77;1;st;131;900345;BURGHOUWT;;
900346;KNOPCILINDER MAUER SP SKG**  45/50 KNOPZIJDE RONDE KNOP SERVICE;26.70;;20.02;1;st;131;900346;BURGHOUWT;;
900351;KNOPCILINDER MAUER SP SKG**  45/55 KNOPZIJDE RONDE KNOP SERVICE;21.89;;16.42;1;st;131;900351;BURGHOUWT;;
900355;KNOPCILINDER MAUER SP SKG**  55/55 KNOPZIJDE RONDE KNOP SERVICE;35.35;;26.51;1;st;131;900355;BURGHOUWT;;
900360;KNOPCILINDER MAUER SP SKG**  45/60 KNOPZIJDE RONDE KNOP SERVICE;24.68;;18.51;1;st;131;900360;BURGHOUWT;;
900362;KNOPCILINDER MAUER SP SKG**  45/65 KNOPZIJDE RONDE KNOP SERVICE;33.97;;25.48;1;st;131;900362;BURGHOUWT;;
900365;KNOPCILINDER MAUER SP SKG**  40/65 KNOPZIJDE RONDE KNOP SERVICE;34.99;;26.24;1;st;131;900365;BURGHOUWT;;
900366;KNOPCILINDER MAUER SP SKG**  60/45 KNOPZIJDE RONDE KNOP SERVICE;24.68;;18.51;1;st;131;900366;BURGHOUWT;;
900367;KNOPCILINDER MAUER SP SKG**  65/45 KNOPZIJDE RONDE KNOP SERVICE;28.68;;21.51;1;st;131;900367;BURGHOUWT;;
900368;KNOPCILINDER MAUER SP SKG**  50/50 KNOPZIJDE RONDE KNOP SERVICE;29.13;;21.85;1;st;131;900368;BURGHOUWT;;
900500;DUBBELE CILINDER WINKHAUS XR SKG**  30/30 SERVICE;25.85;;10.34;1;st;133;900500;BURGHOUWT;;
900506;DUBBELE CILINDER WINKHAUS XR SKG**  60/40 SERVICE;54.95;;21.98;1;st;133;900506;BURGHOUWT;;
900507;DUBBELE CILINDER WINKHAUS XR SKG**  70/30 SERVICE;53.47;;21.39;1;st;133;900507;BURGHOUWT;;
900508;DUBBELE CILINDER WINKHAUS XR SKG**  45/60 SERVICE;62.23;;24.89;1;st;133;900508;BURGHOUWT;;
900509;DUBBELE CILINDER WINKHAUS XR SKG**  30/45 SERVICE;40.40;;16.16;1;st;133;900509;BURGHOUWT;;
900510;DUBBELE CILINDER WINKHAUS XR SKG**  35/30 SERVICE;33.13;;13.25;1;st;133;900510;BURGHOUWT;;
900511;DUBBELE CILINDER WINKHAUS XR SKG**  40/30 SERVICE;33.13;;13.25;1;st;133;900511;BURGHOUWT;;
900512;DUBBELE CILINDER WINKHAUS XR SKG**  65/30 SERVICE;53.47;;21.39;1;st;133;900512;BURGHOUWT;;
900513;DUBBELE CILINDER WINKHAUS XR SKG**  50/30 SERVICE;40.40;;16.16;1;st;133;900513;BURGHOUWT;;
900514;DUBBELE CILINDER WINKHAUS XR SKG**  60/30 SERVICE;47.68;;19.07;1;st;133;900514;BURGHOUWT;;
900515;DUBBELE CILINDER WINKHAUS XR SKG**  35/35 SERVICE;40.40;;16.16;1;st;133;900515;BURGHOUWT;;
900516;DUBBELE CILINDER WINKHAUS XR SKG**  40/40 SERVICE;40.40;;16.16;1;st;133;900516;BURGHOUWT;;
900517;DUBBELE CILINDER WINKHAUS XR SKG**  45/45 SERVICE;54.95;;21.98;1;st;133;900517;BURGHOUWT;;
900518;DUBBELE CILINDER WINKHAUS XR SKG**  45/40 SERVICE;47.68;;19.07;1;st;133;900518;BURGHOUWT;;
900519;DUBBELE CILINDER WINKHAUS XR SKG**  45/35 SERVICE;47.68;;19.07;1;st;133;900519;BURGHOUWT;;
900520;DUBBELE CILINDER WINKHAUS XR SKG**  40/35 SERVICE;40.40;;16.16;1;st;133;900520;BURGHOUWT;;
900521;DUBBELE CILINDER WINKHAUS XR SKG**  50/50 SERVICE;54.95;;21.98;1;st;133;900521;BURGHOUWT;;
900522;DUBBELE CILINDER WINKHAUS XR SKG**  50/40 SERVICE;47.68;;19.07;1;st;133;900522;BURGHOUWT;;
900523;DUBBELE CILINDER WINKHAUS XR SKG**  50/35 SERVICE;47.68;;19.07;1;st;133;900523;BURGHOUWT;;
900524;DUBBELE CILINDER WINKHAUS XR SKG**  55/30 SERVICE;47.68;;19.07;1;st;133;900524;BURGHOUWT;;
900525;DUBBELE CILINDER WINKHAUS XR SKG**  35/55 SERVICE;54.95;;21.98;1;st;133;900525;BURGHOUWT;;
900526;DUBBELE CILINDER WINKHAUS XR SKG**  40/55 SERVICE;54.95;;21.98;1;st;133;900526;BURGHOUWT;;
900527;DUBBELE CILINDER WINKHAUS XR SKG**  45/50 SERVICE;54.95;;21.98;1;st;133;900527;BURGHOUWT;;
900528;DUBBELE CILINDER WINKHAUS XR SKG**  55/55 SERVICE;69.51;;27.80;1;st;133;900528;BURGHOUWT;;
900529;DUBBELE CILINDER WINKHAUS XR SKG**  50/55 SERVICE;62.23;;24.89;1;st;133;900529;BURGHOUWT;;
900535;DUBBELE CILINDER WINKHAUS XR SKG**  60/35 SERVICE;53.47;;21.39;1;st;133;900535;BURGHOUWT;;
900541;DUBBELE CILINDER WINKHAUS XR SKG**  45/55 SERVICE;62.23;;24.89;1;st;133;900541;BURGHOUWT;;
900543;DUBBELE CILINDER WINKHAUS XR SKG**  75/30 SERVICE;60.55;;24.22;1;st;133;900543;BURGHOUWT;;
900546;DUBBELE CILINDER WINKHAUS XR SKG**  45/30 ZORG-/GEVARENFUNCTIE SERVICE;47.95;;19.18;1;st;133;900546;BURGHOUWT;;
900559;ENKELE CILINDER WINKHAUS XR SKG**  65/10 SERVICE;56.87;;22.75;1;st;132;900559;BURGHOUWT;;
900560;DUBBELE CILINDER WINKHAUS XR57 SKG**  28/35 OPDEKDEUR SERVICE;79.39;;31.76;1;st;133;900560;BURGHOUWT;;
900561;ENKELE CILINDER WINKHAUS XR SKG**  55/10 SERVICE;49.59;;19.84;1;st;132;900561;BURGHOUWT;;
900562;ENKELE CILINDER WINKHAUS XR SKG**  60/10 SERVICE;49.59;;19.84;1;st;132;900562;BURGHOUWT;;
900563;ENKELE CILINDER WINKHAUS XR SKG**  50/10 SERVICE;42.32;;16.93;1;st;132;900563;BURGHOUWT;;
900564;ENKELE CILINDER WINKHAUS XR SKG**  45/10 SERVICE;42.32;;16.93;1;st;132;900564;BURGHOUWT;;
900565;ENKELE CILINDER WINKHAUS XR SKG**  30/10 SERVICE;27.76;;11.10;1;st;132;900565;BURGHOUWT;;
900567;ENKELE CILINDER WINKHAUS XR SKG**  35/10 SERVICE;35.04;;14.02;1;st;132;900567;BURGHOUWT;;
900568;ENKELE CILINDER WINKHAUS XR SKG**  40/10 SERVICE;35.04;;14.02;1;st;132;900568;BURGHOUWT;;
900648;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 45/45 SERVICE;87.39;;34.96;1;st;131;900648;BURGHOUWT;;
900649;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 45/50 KNOPZIJDE SERV.;87.39;;34.96;1;st;131;900649;BURGHOUWT;;
900650;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 40/30 KNOPZIJDE SERV.;65.56;;26.22;1;st;131;900650;BURGHOUWT;;
900651;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 40/50 KNOPZIJDE SERV.;80.11;;32.04;1;st;131;900651;BURGHOUWT;;
900652;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 30/40 KNOPZIJDE SERV.;65.56;;26.22;1;st;131;900652;BURGHOUWT;;
900653;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 40/55 KNOPZIJDE SERV.;87.39;;34.96;1;st;131;900653;BURGHOUWT;;
900654;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 35/35 KNOPZIJDE SERV.;72.84;;29.14;1;st;131;900654;BURGHOUWT;;
900655;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 50/45 KNOPZIJDE SERV.;87.39;;34.96;1;st;131;900655;BURGHOUWT;;
900656;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 30/45 KNOPZIJDE SERV.;72.84;;29.14;1;st;131;900656;BURGHOUWT;;
900657;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 45/30 KNOPZIJDE SERV.;72.84;;29.14;1;st;131;900657;BURGHOUWT;;
900658;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 45/40 KNOPZIJDE SERV.;80.11;;32.04;1;st;131;900658;BURGHOUWT;;
900659;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 30/50 KNOPZIJDE SERV.;72.84;;29.14;1;st;131;900659;BURGHOUWT;;
900664;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 55/30 KNOPZIJDE SERVICE;77.95;;31.18;1;st;131;900664;BURGHOUWT;;
900667;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 55/35 KNOPZIJDE SERVICE;85.03;;34.01;1;st;131;900667;BURGHOUWT;;
900670;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 30/30 SERVICE;58.28;;23.31;1;st;131;900670;BURGHOUWT;;
900674;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 30/35 KNOPZIJDE SERV.;65.56;;26.22;1;st;131;900674;BURGHOUWT;;
900675;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 35/30 KNOPZIJDE SERV.;65.56;;26.22;1;st;131;900675;BURGHOUWT;;
900677;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 60/40 KNOPZIJDE SERVICE;87.39;;34.96;1;st;131;900677;BURGHOUWT;;
900678;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 40/60 KNOPZIJDE SERVICE;87.39;;34.96;1;st;131;900678;BURGHOUWT;;
900681;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 35/45 KNOPZIJDE SERV.;78.87;;31.55;1;st;131;XR04N** 35/45KNOPZ. OVALE KNOP SERV;WINKHAUS;;
900700;KNOPCILINDER DUBB. BA FP2-A140 SKG***  31/31 SERVICE KERNTREK CERTIFICAAT;67.56;;50.67;1;st;131;900700;BURGHOUWT;;
900701;DUBBELE CILINDER BA FP2-A140 SKG***  31/31 SERVICE;59.30;;44.47;1;st;133;900701;BURGHOUWT;;
900731;DUBBELE CILINDER BA FP2-A140 SKG***  46/31 SERVICE;74.77;;56.08;1;st;133;900731;BURGHOUWT;;
900732;DUBBELE CILINDER BA FP2-A140 SKG***  36/31 SERVICE;66.59;;49.94;1;st;133;900732;BURGHOUWT;;
900733;DUBBELE CILINDER BA FP2-A140 SKG***  41/31 SERVICE;70.48;;52.86;1;st;133;900733;BURGHOUWT;;
900738;DUBBELE CILINDER BA FP2-A140 SKG***  41/41 SERVICE;83.78;;62.83;1;st;133;900738;BURGHOUWT;;
900739;DUBBELE CILINDER BA FP2-A140 SKG***  46/46 SERVICE;91.86;;68.89;1;st;133;900739;BURGHOUWT;;
900741;DUBBELE CILINDER BA FP2-A140 SKG***  46/36 SERVICE;83.78;;62.83;1;st;133;900741;BURGHOUWT;;
900742;DUBBELE CILINDER BA FP2-A140 SKG***  41/36 SERVICE;78.99;;59.24;1;st;133;900742;BURGHOUWT;;
900745;DUBBELE CILINDER BA FP2-A140 SKG***  51/36 SERVICE;81.97;;61.48;1;st;133;900745;BURGHOUWT;;
900749;ENKELE CILINDER BA FP2-A140 SKG***  31/9 VM SERVICE;48.67;;36.50;1;st;132;900749;BURGHOUWT;;
900754;ENKELE CILINDER BA FP2-A140 SKG***  46/9 SERVICE;52.20;;39.15;1;st;132;900754;BURGHOUWT;;
900755;ENKELE CILINDER BA FP2-A140 SKG***  51/9 SERVICE;53.94;;40.45;1;st;132;900755;BURGHOUWT;;
900756;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 40/40 KNOPZIJDE SERV.;72.84;;29.14;1;st;131;900756;BURGHOUWT;;
900757;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 50/40 KNOPZIJDE SERV.;80.11;;32.04;1;st;131;900757;BURGHOUWT;;
900758;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 50/30 KNOPZIJDE SERV.;72.84;;29.14;1;st;131;900758;BURGHOUWT;;
900759;KNOPCILINDER DUBBEL WINKHAUS XR SKG**  OVALE KNOP 40/45 KNOPZIJDE SERV.;80.11;;32.04;1;st;131;900759;BURGHOUWT;;
900761;KNOPCILINDER DUBB. BA FP2-A140 SKG***  31K/36 SERVICE;73.42;;55.06;1;st;131;900761;BURGHOUWT;;
900762;KNOPCILINDER DUBB. BA FP2-A140 SKG***  K36/31 SERVICE;71.62;;53.71;1;st;131;900762;BURGHOUWT;;
900763;KNOPCILINDER DUBBEL BA FP2-A140 SKG***  46K/31 SERVICE;84.39;;63.29;1;st;131;900763;BURGHOUWT;;
900764;KNOPCILINDER DUBBEL BA FP2-A140 SKG***  31K/46 SERVICE;84.39;;63.29;1;st;131;900764;BURGHOUWT;;
901757;ENKELE CILINDER BA FP2-A140 SKG***  61/9 SERVICE;59.14;;44.35;1;st;132;901757;BURGHOUWT;;
949021;KRUISROEDENTAPE WIT VITOMOUNT 125 S-30  12X3MM - ROL/33 METER;22.95;;13.77;1;st;725;949021;BURGHOUWT;;
949022;KRUISROEDENTAPE ZWART VITOMOUNT 125 S-30  12X3MM - ROL/33 METER;22.95;;13.77;1;st;725;949022;BURGHOUWT;;
949024;KRUISROEDENTAPE ZWART VITOMOUNT 125 S-30  12X4MM - ROL/20 METER;18.82;;11.29;1;st;725;949024;BURGHOUWT;;
949025;KRUISROEDENTAPE WIT VITOMOUNT 125 S-30  19X3MM - ROL/33 METER;34.39;;20.63;1;st;725;949025;BURGHOUWT;;
949026;KRUISROEDENTAPE ZWART VITOMOUNT 125 S-30  19X3MM - ROL/33 METER;44.98;;26.99;1;st;725;949026;BURGHOUWT;;
949027;KRUISROEDENTAPE WIT VITOMOUNT 125 S-30  19X4MM - ROL/20 METER;23.23;;13.94;1;st;725;949027;BURGHOUWT;;
949028;KRUISROEDENTAPE ZWART CORAPLAST 4204 F  19X4MM - ROL/20 METER;21.91;;13.15;1;st;725;949028;BURGHOUWT;;
949029;KRUISROEDENTAPE WIT VITOMOUNT 125 S-30  25X3MM - ROL/33 METER;44.58;;26.75;1;st;725;949029;BURGHOUWT;;
949030;KRUISROEDENTAPE ZWART VITOMOUNT 125 S-30  25X3MM - ROL/33 METER;58.29;;34.97;1;st;725;949030;BURGHOUWT;;
949032;KRUISROEDENTAPE ZWART VITAMOUNT 125 S-30  25X4MM - ROL/20 METER;38.34;;23.00;1;st;725;949032;BURGHOUWT;;
949047;BOUWFOLIE PE PANDSER T100 TRANSPARANT  50X2MTR KLASSE 3;17.13;;10.28;1;st;717;949047;BURGHOUWT;;
949049;BOUWFOLIE PE PANDSER T100 TRANSPARANT  50X4MTR KLASSE 3;30.53;;18.32;1;st;717;949049;BURGHOUWT;;
